Parc.;Variedad; ;Area;Mean;StdDev;Min;Max;%Area;MinThr;MaxThr
139;QUC 3646-202;139;660;34.3114;1.321;31.9775;40.2542;100;-3.40E+38;3.40E+38
140;QUC 3214-2020;140;660;33.6525;0.8747;32.3552;37.3928;100;-3.40E+38;3.40E+38
141;QUC 3487-2018  ;141;660;32.4797;0.895;30.9569;36.5033;100;-3.40E+38;3.40E+38
142;QUC 4423-2021;142;660;34.2946;1.0399;31.9379;38.7731;100;-3.40E+38;3.40E+38
143;QUC 3531-2018;143;660;31.7209;0.773;30.7346;36.8916;100;-3.40E+38;3.40E+38
144;QUC 4470-2021;144;670;34.1326;1.4547;31.848;40.4519;100;-3.40E+38;3.40E+38
145;QUC 3313-2019;145;680;33.6865;0.822;32.3441;38.0918;100;-3.40E+38;3.40E+38
146;QUC 3679-2016;146;670;32.8464;1.2313;30.984;38.6361;100;-3.40E+38;3.40E+38
147;QUC 4636-2021;147;660;35.7822;0.92;33.485;39.7559;100;-3.40E+38;3.40E+38
148;QUC 3572-2018;148;660;36.3547;1.2666;33.7966;42.5213;100;-3.40E+38;3.40E+38
149;QUC 3635-2020;149;660;35.2814;0.962;32.8941;39.0128;100;-3.40E+38;3.40E+38
150;QUC 3419-2020;150;660;34.6485;0.7045;32.8322;36.7469;100;-3.40E+38;3.40E+38
151;QUC 3581-2018;151;660;34.5868;0.6182;32.9999;36.3211;100;-3.40E+38;3.40E+38
152;QUC 3588-2020;152;657;35.7298;1.4997;33.2078;45.2069;100;-3.40E+38;3.40E+38
153;QUC 4539-2021;153;660;34.4903;1.0651;32.7366;38.1937;100;-3.40E+38;3.40E+38
154;QUC 3507-2020;154;660;32.7664;0.7033;31.3251;35.9725;100;-3.40E+38;3.40E+38
155;QUC 3501-2020;155;670;32.5929;0.7343;31.1937;34.8862;100;-3.40E+38;3.40E+38
156;QUC 3595-2020;156;680;33.11;1.1068;31.5551;38.1316;100;-3.40E+38;3.40E+38
157;QUC 3319-2020;157;670;33.603;0.9891;32.267;37.2052;100;-3.40E+38;3.40E+38
158;QUC 3598-2020;158;660;34.5848;1.0648;33.1693;40.7851;100;-3.40E+38;3.40E+38
159;QUC 3597-2020;159;660;32.8995;0.3118;32.1804;34.7837;100;-3.40E+38;3.40E+38
160;QUC 3679-2016  ;160;660;31.8781;0.853;30.891;36.0484;100;-3.40E+38;3.40E+38
161;QUC 3634-2020;161;660;33.163;0.6315;32.1998;35.9105;100;-3.40E+38;3.40E+38
162;QUC 3418-2020;162;660;32.3771;0.6567;31.2352;35.3385;100;-3.40E+38;3.40E+38
163;CBC 509 CHILE/SOMAT_3.1//BOOMER_18/LOTUS_4/6/ZAMPULLIN_2/GUANAY/5/NETTA_4/DUKEM_12//RASCON_19/3/SORA/2*PLATA_12/4/GREEN_18/FOCHA_1//AIRON_1/7/ZAKA/3/AJAIA_12/F3LOCAL(SEL.ETHIO.135.85)//PLATA_13/4/SOOTY_9/RASCON_37//WODUCK/CHAM_3/8/SELIM//SOUAI/FUMA_1;163;670;32.6249;0.4557;31.6351;34.4903;100;-3.40E+38;3.40E+38
164;QUC 3310-2020;164;680;32.7251;0.9216;31.1624;36.3176;100;-3.40E+38;3.40E+38
165;QUC 3656-2020;165;680;33.2105;1.0089;31.9818;41.5971;100;-3.40E+38;3.40E+38
166;QUC 4533-2021;166;680;32.982;1.1835;31.4943;37.7992;100;-3.40E+38;3.40E+38
167;QUC 3589-2020;167;680;33.1224;1.0367;31.9218;39.1651;100;-3.40E+38;3.40E+38
168;QUC 3536-2018;168;680;32.9407;0.9183;31.5158;35.8074;100;-3.40E+38;3.40E+38
169;QUC 3558-2018;169;670;32.977;0.8139;31.8458;36.6794;100;-3.40E+38;3.40E+38
170;QUC 3522-2020;170;660;32.4299;0.713;31.3478;35.5419;100;-3.40E+38;3.40E+38
171;QUC 35783-2020;171;670;35.0113;0.8936;33.1903;40.1544;100;-3.40E+38;3.40E+38
172;QUC 3313-2020;172;680;34.378;2.0069;32.269;41.9004;100;-3.40E+38;3.40E+38
173;QUC 3529-2017;173;680;32.8132;0.6906;31.6885;35.2773;100;-3.40E+38;3.40E+38
174;QUC 3545-2020;174;680;33.2645;1.0436;32.154;37.5871;100;-3.40E+38;3.40E+38
175;QUC 3519-2022;175;680;32.7506;0.6135;31.9164;35.4327;100;-3.40E+38;3.40E+38
176;QUC 4628-2021;176;680;33.3246;1.4206;31.8568;40.352;100;-3.40E+38;3.40E+38
177;QUC 4222-2021;177;680;33.3394;1.8235;31.8383;39.9129;100;-3.40E+38;3.40E+38
178;QUC 4548-2021;178;680;32.9171;0.7215;31.6685;36.5894;100;-3.40E+38;3.40E+38
179;QUC 3534-2018  ;179;680;32.2844;0.9597;30.7676;35.9456;100;-3.40E+38;3.40E+38
180;QUC 3663-2020;180;670;32.7975;0.9174;31.5792;36.5348;100;-3.40E+38;3.40E+38
181;QUC 3526-2022;181;655;33.3827;3.7188;30.6566;45.362;100;-3.40E+38;3.40E+38
182;QUC 4614-2021;182;670;33.7256;1.182;32.0759;39.8022;100;-3.40E+38;3.40E+38
183;QUC 3573-2020;183;680;32.3022;1.164;30.6755;37.2684;100;-3.40E+38;3.40E+38
184;QUC 3533-2022;184;680;31.8182;0.9401;30.8386;35.3068;100;-3.40E+38;3.40E+38
185;QUC 4553-2021;185;669;34.679;2.759;32.3007;45.5019;100;-3.40E+38;3.40E+38
186;QUC 4224-2021;186;680;33.5965;1.4948;32.0244;39.6026;100;-3.40E+38;3.40E+38
187;QUC 3315-2019;187;680;33.2528;1.3036;31.8305;39.8735;100;-3.40E+38;3.40E+38
188;QUC 3309-2020;188;670;33.052;1.8462;31.5002;43.1798;100;-3.40E+38;3.40E+38
189;QUC 3531-2022;189;660;33.906;2.0136;31.728;42.0545;100;-3.40E+38;3.40E+38
190;QUC 3610-2020;190;660;32.8313;1.2342;31.2485;38.2379;100;-3.40E+38;3.40E+38
191;QUC 3534-2022;191;660;32.3083;1.4754;31.1951;39.4073;100;-3.40E+38;3.40E+38
192;QUC 3517-2017  ;192;660;32.8241;1.8416;31.0212;41.6294;100;-3.40E+38;3.40E+38
193;QUC 3416-2020;193;660;32.5562;1.1233;30.8883;38.9172;100;-3.40E+38;3.40E+38
194;QUC 3558-2020;194;670;33.2246;1.2445;31.3398;39.0204;100;-3.40E+38;3.40E+38
195;QUC 4562-2021;195;678;34.515;2.2021;31.503;44.8008;100;-3.40E+38;3.40E+38
196;QUC 4537-2021;196;670;33.4552;1.5541;31.2991;40.0925;100;-3.40E+38;3.40E+38
197;QUC 3409-2020;197;660;32.6886;1.5858;30.9399;41.5874;100;-3.40E+38;3.40E+38
198;QUC 3630-2020;198;660;32.8889;0.4268;31.6993;34.6638;100;-3.40E+38;3.40E+38
199;QUC 3624-2020;199;660;33.795;0.8142;32.4931;37.8959;100;-3.40E+38;3.40E+38
200;QUC 3509-2017 ;200;660;32.0534;0.3493;31.2711;33.3277;100;-3.40E+38;3.40E+38
201;QUC 3679-2020;201;660;33.3871;0.4845;32.3174;35.8004;100;-3.40E+38;3.40E+38
202;QUC 3493-2018;202;660;32.8365;0.7644;31.3958;35.5689;100;-3.40E+38;3.40E+38
203;QUC 3509-2017;203;660;32.0004;0.4553;31.2592;34.1442;100;-3.40E+38;3.40E+38
204;QUC 3614-2020;204;660;32.632;0.5102;31.8464;34.7387;100;-3.40E+38;3.40E+38
205;QUC 4540-2021;205;670;32.0136;0.4975;31.4532;36.857;100;-3.40E+38;3.40E+38
206;QUC 3772-2021;206;680;32.5842;0.7871;31.5265;35.6995;100;-3.40E+38;3.40E+38
207;QUC 3417-2020;207;670;32.9109;0.5986;32.0506;35.7642;100;-3.40E+38;3.40E+38
208;QUC 3584-2020;208;660;32.9696;0.4032;32.254;35.8165;100;-3.40E+38;3.40E+38
209;QUC 3618-2020;209;660;32.4839;0.4101;31.6618;34.6553;100;-3.40E+38;3.40E+38
210;QUC 3489-2018  ;210;660;33.2385;0.6826;32.1306;36.2677;100;-3.40E+38;3.40E+38
211;QUC 4480-2021;211;660;33.9131;0.6628;32.7169;36.2091;100;-3.40E+38;3.40E+38
212;QUC 3513-2020;212;660;32.3444;0.6004;31.562;34.9819;100;-3.40E+38;3.40E+38
213;QUC 3632-2020;213;670;33.6266;0.4539;32.6436;35.6503;100;-3.40E+38;3.40E+38
214;QUC 3601-2020;214;680;33.7996;0.9624;32.3119;37.4687;100;-3.40E+38;3.40E+38
215;QUC 4597-2021;215;680;33.6465;0.7031;32.179;36.4186;100;-3.40E+38;3.40E+38
216;QUC 3543-2022;216;680;33.1385;0.8995;31.7889;36.6568;100;-3.40E+38;3.40E+38
217;QUC 3224-2020;217;680;32.9061;0.7779;31.6156;35.2506;100;-3.40E+38;3.40E+38
218;QUC 4557-2021;218;680;33.2185;1.0927;31.3424;37.3985;100;-3.40E+38;3.40E+38
219;QUC 3581-2020;219;670;32.4389;0.791;31.3269;35.6568;100;-3.40E+38;3.40E+38
220;QUC 3637-2020;220;660;32.147;0.722;31.2018;36.9421;100;-3.40E+38;3.40E+38
221;QUC 3661-2020;221;670;33.0986;0.7281;31.8315;36.4245;100;-3.40E+38;3.40E+38
222;QUC 3613-2017 ;222;680;33.1357;0.7081;31.5738;35.544;100;-3.40E+38;3.40E+38
223;QUC 3561-2020;223;680;32.7511;0.5872;31.7761;35.0113;100;-3.40E+38;3.40E+38
224;QUC 3627-2020;224;680;32.7855;0.5488;31.299;34.2424;100;-3.40E+38;3.40E+38
225;QUC 4543-2021;225;680;32.4439;0.4701;31.2933;35.1976;100;-3.40E+38;3.40E+38
226;QUC 3423-2020;226;680;32.5924;1.104;31.7969;39.3302;100;-3.40E+38;3.40E+38
227;QUC 3117-2020;227;680;33.0817;0.943;32.0211;37.7157;100;-3.40E+38;3.40E+38
228;QUC 3422-2020;228;680;32.9338;0.6794;31.8753;35.3193;100;-3.40E+38;3.40E+38
229;QUC 3611-2020;229;680;32.8416;0.7095;31.7482;35.8736;100;-3.40E+38;3.40E+38
230;QUC 3212-2020;230;670;32.4916;1.1009;31.3863;38.929;100;-3.40E+38;3.40E+38
231;QUC 3672-2018  ;231;660;31.7888;0.7709;31.0123;37.309;100;-3.40E+38;3.40E+38
232;QUC 3406-2020;232;670;32.5176;1.0916;31.3735;37.9739;100;-3.40E+38;3.40E+38
233;QUC 3606-2021;233;680;32.4305;1.0214;31.2989;36.4689;100;-3.40E+38;3.40E+38
234;QUC 3316-2019;234;680;31.7078;0.7378;30.7826;35.2553;100;-3.40E+38;3.40E+38
235;UC-1218;235;680;32.1633;0.512;30.9107;34.011;100;-3.40E+38;3.40E+38
236;QUC 3529-2022;236;680;32.8663;0.7518;31.6858;36.5073;100;-3.40E+38;3.40E+38
237;QUC 4255-2021;237;680;33.3571;1.2609;32.064;40.417;100;-3.40E+38;3.40E+38
238;QUC 3223-2020;238;670;33.6466;0.7228;32.218;38.5935;100;-3.40E+38;3.40E+38
239;QUC 3218-2020;239;660;33.0678;0.5499;32.2266;36.2051;100;-3.40E+38;3.40E+38
240;QUC 3546-2020;240;660;33.4225;0.9506;32.0762;37.5838;100;-3.40E+38;3.40E+38
241;QUC 4538-2021;241;660;33.2845;0.8526;31.9201;36.3575;100;-3.40E+38;3.40E+38
242;QUC 4561-2021;242;660;32.8994;0.4134;31.8723;34.7317;100;-3.40E+38;3.40E+38
243;QUC 3562-2020;243;660;31.664;0.4488;30.8025;33.279;100;-3.40E+38;3.40E+38
244;QUC 3420-2020;244;670;32.3968;0.7048;30.7895;34.9489;100;-3.40E+38;3.40E+38
245;QUC 3532-2018  ;245;680;32.7102;0.867;31.1684;35.8054;100;-3.40E+38;3.40E+38
246;QUC 3213-2020;246;670;32.901;0.3942;32.0097;35.4381;100;-3.40E+38;3.40E+38
247;QUC 3662-2020;247;660;32.3702;0.4144;31.6071;34.5582;100;-3.40E+38;3.40E+38
248;QUC 4255-2021;248;660;32.6273;0.4413;31.8762;34.165;100;-3.40E+38;3.40E+38
249;QUC 3523-2022;249;660;32.2846;0.6246;31.1966;34.5069;100;-3.40E+38;3.40E+38
250;QUC 3639-2020;250;660;33.3022;0.8797;31.7623;35.4057;100;-3.40E+38;3.40E+38
251;QUC 4596-2021;251;660;34.4845;0.7045;33.0382;37.6492;100;-3.40E+38;3.40E+38
252;QUC 4544-2021;252;660;35.1543;1.3055;33.4922;42.5997;100;-3.40E+38;3.40E+38
253;QUC 3585-2020;253;660;33.9991;1.6239;32.2258;43.3221;100;-3.40E+38;3.40E+38
254;QUC 3454-2017;254;660;32.2723;1.2176;31.0776;37.3626;100;-3.40E+38;3.40E+38
255;QUC 3225-2020;255;670;31.9892;0.9668;30.7221;37.3152;100;-3.40E+38;3.40E+38
256;QUC 3615-2020;256;680;32.4918;0.9043;30.9132;35.2585;100;-3.40E+38;3.40E+38
257;QUC 3633-2020;257;670;32.3144;0.9491;31.3817;36.6357;100;-3.40E+38;3.40E+38
258;QUC 3448-2017  ;258;660;32.0644;0.5423;31.065;34.5753;100;-3.40E+38;3.40E+38
259;QUC 3328-2019  ;259;660;32.7798;0.5567;31.8784;35.2581;100;-3.40E+38;3.40E+38
260;QUC 3623-2020;260;660;33.5869;0.8985;32.1768;36.6694;100;-3.40E+38;3.40E+38
261;QUC 3586-2020;261;660;33.6105;0.8089;31.9213;36.7589;100;-3.40E+38;3.40E+38
262;QUC 3678-2016;262;660;32.5746;1.0517;31.5969;38.3653;100;-3.40E+38;3.40E+38
263;QUC 3424-2020;263;670;33.219;0.6263;32.2005;35.6929;100;-3.40E+38;3.40E+38
264;QUC 3208-2020;264;680;34.317;1.3479;32.6073;39.5279;100;-3.40E+38;3.40E+38
265;QUC 3531-2018  ;265;680;33.2571;0.8392;31.8343;36.9389;100;-3.40E+38;3.40E+38
266;QUC 3678-2016  ;266;680;31.8506;0.7332;30.8657;35.3542;100;-3.40E+38;3.40E+38
267;QUC 3604-2020;267;680;32.393;0.7898;30.7644;35.6294;100;-3.40E+38;3.40E+38
268;QUC 3517-2022;268;680;32.0293;1.0551;30.8262;35.534;100;-3.40E+38;3.40E+38
269;QUC 3411-2020;269;670;32.2658;1.0021;31.0081;36.8168;100;-3.40E+38;3.40E+38
270;QUC 4550-2021;270;660;32.6752;0.8877;31.0797;35.9463;100;-3.40E+38;3.40E+38
271;QUC 3412-2020;271;670;33.154;1.1309;31.2041;38.3451;100;-3.40E+38;3.40E+38
272;QUC 4549-2021;272;680;33.8757;1.1521;31.942;38.6744;100;-3.40E+38;3.40E+38
273;QUC 3555-2017;273;680;33.1653;1.1073;31.7485;37.3448;100;-3.40E+38;3.40E+38
274;QUC 3548-2022;274;680;32.0307;0.438;31.3862;33.8123;100;-3.40E+38;3.40E+38
275;QUC 4595-2021;275;680;33.406;1.209;32.1069;39.3621;100;-3.40E+38;3.40E+38
276;QUC 3593-2020;276;680;33.9191;1.2355;32.5037;40.3149;100;-3.40E+38;3.40E+38
277;QUC 3599-2020;277;680;33.3258;1.1727;32.0933;38.5395;100;-3.40E+38;3.40E+38
278;QUC 3613-2017;278;680;32.7894;1.1287;31.6001;37.8044;100;-3.40E+38;3.40E+38
279;QUC 3742-2020;279;680;33.9452;2.5414;32.1106;42.0779;100;-3.40E+38;3.40E+38
280;QUC 3613-2020;280;670;33.3322;1.8173;31.465;41.2975;100;-3.40E+38;3.40E+38
281;QUC 3643-2020;281;660;33.8039;1.8631;31.8177;42.1128;100;-3.40E+38;3.40E+38
282;QUC 3530-2022;282;670;32.3157;1.5432;31.0181;38.5159;100;-3.40E+38;3.40E+38
283;QUC 3669-2020;283;680;32.6257;0.95;31.5847;36.1174;100;-3.40E+38;3.40E+38
284;QUC 3629-2020;284;680;32.3277;0.4851;31.1591;34.5718;100;-3.40E+38;3.40E+38
285;QUC 3621-2020;285;680;32.6891;1.3625;31.0019;40.2259;100;-3.40E+38;3.40E+38
286;QUC 3220-2020;286;680;33.2279;0.7408;31.6982;36.0456;100;-3.40E+38;3.40E+38
287;QUC 4545-2021;287;680;33.3563;1.3217;31.857;38.4898;100;-3.40E+38;3.40E+38
288;QUC 3526-2017;288;670;32.4875;1.433;30.9404;38.8001;100;-3.40E+38;3.40E+38
289;QUC 4547-2021;289;660;33.066;1.1325;31.7159;37.9154;100;-3.40E+38;3.40E+38
290;QUC 3593-2017;290;660;32.2757;1.0304;31.3574;37.5892;100;-3.40E+38;3.40E+38
291;QUC 4636-2021;291;660;33.2095;1.0664;32.0109;38.9562;100;-3.40E+38;3.40E+38
292;QUC 3679-2020;292;660;31.9796;0.5304;31.4231;34.5473;100;-3.40E+38;3.40E+38
293;QUC 3414-2020;293;660;31.9175;0.8807;30.9079;36.4883;100;-3.40E+38;3.40E+38
294;QUC 3213-2020;294;670;33.3503;1.467;30.8926;40.9792;100;-3.40E+38;3.40E+38
295;QUC 3493-2018;295;674;31.8433;1.1136;30.5956;36.7342;100;-3.40E+38;3.40E+38
296;QUC 4667-2021;296;670;32.4673;0.9888;31.2392;37.5418;100;-3.40E+38;3.40E+38
297;QUC 3555-2017  ;297;646;34.0381;2.6034;31.1145;45.446;100;-3.40E+38;3.40E+38
298;QUC 3326-2019;298;659;36.9765;1.9464;32.8871;45.4959;100;-3.40E+38;3.40E+38
299;QUC 3548-2022;299;658;35.6413;1.6121;33.2541;45.5869;100;-3.40E+38;3.40E+38
300;QUC 3646-202;300;660;37.6156;1.2955;34.8027;41.0581;100;-3.40E+38;3.40E+38
301;QUC 3545-2020;301;660;38.7977;1.0505;36.3959;43.0063;100;-3.40E+38;3.40E+38
302;QUC 3223-2020;302;656;39.1921;1.7043;35.8187;45.6682;100;-3.40E+38;3.40E+38
303;QUC 3533-2022;303;659;35.8593;1.8999;33.3474;44.9238;100;-3.40E+38;3.40E+38
304;QUC 35783-2020;304;631;39.157;2.2976;35.5477;45.6846;100;-3.40E+38;3.40E+38
305;QUC 3532-2022;305;667;33.1928;2.4969;31.1434;45.2021;100;-3.40E+38;3.40E+38
306;QUC 3532-2018  ;306;680;32.4348;0.865;31.4278;35.365;100;-3.40E+38;3.40E+38
307;QUC 3309-2020;307;670;32.2085;1.2192;31.0048;40.6285;100;-3.40E+38;3.40E+38
308;QUC 3208-2020;308;660;33.1344;0.4837;32.381;35.156;100;-3.40E+38;3.40E+38
309;QUC 4533-2021;309;660;32.6917;0.4431;31.7756;34.4359;100;-3.40E+38;3.40E+38
310;QUC 3519-2022;310;660;32.1833;1.0169;31.0944;36.5379;100;-3.40E+38;3.40E+38
311;QUC 3595-2020;311;660;33.0637;0.7218;32.1947;36.4119;100;-3.40E+38;3.40E+38
312;QUC 3772-2021;312;660;33.9978;2.3587;31.9436;44.5917;100;-3.40E+38;3.40E+38
313;QUC 3632-2021;313;670;35.0102;1.1203;33.7471;40.1691;100;-3.40E+38;3.40E+38
314;QUC 3526-2022;314;680;32.9439;1.0711;31.79;36.9197;100;-3.40E+38;3.40E+38
315;QUC 3117-2020;315;680;34.2575;0.9774;32.905;38.003;100;-3.40E+38;3.40E+38
316;QUC 4470-2021;316;680;34.4951;1.4312;32.8571;42.549;100;-3.40E+38;3.40E+38
317;QUC 3407-2020;317;680;33.8826;1.2407;32.5928;40.1344;100;-3.40E+38;3.40E+38
318;QUC 4598-2021;318;680;34.1568;1.7267;32.561;40.6564;100;-3.40E+38;3.40E+38
319;QUC 3655-2020;319;670;33.8855;1.0002;32.649;39.3331;100;-3.40E+38;3.40E+38
320;QUC 3623-2020;320;660;33.1146;0.4933;32.0724;35.2179;100;-3.40E+38;3.40E+38
321;QUC 3454-2020  ;321;670;35.3561;1.2881;33.4893;39.8262;100;-3.40E+38;3.40E+38
322;QUC 3610-2020;322;680;34.1903;1.7629;32.0879;39.9351;100;-3.40E+38;3.40E+38
323;QUC 3310-2020;323;680;33.6065;1.2948;31.9921;39.4133;100;-3.40E+38;3.40E+38
324;QUC 3657-2020;324;680;32.5642;0.6165;31.6259;34.9233;100;-3.40E+38;3.40E+38
325;QUC 3313-2020;325;680;32.6272;1.0764;31.8483;37.2946;100;-3.40E+38;3.40E+38
326;QUC 3592-2020;326;680;33.1539;0.6974;32.2164;37.7375;100;-3.40E+38;3.40E+38
327;QUC 3662-2020;327;679;33.3604;1.7681;32.0654;45.0505;100;-3.40E+38;3.40E+38
328;QUC 3633-2020;328;680;33.582;2.1705;31.7563;42.6673;100;-3.40E+38;3.40E+38
329;QUC 4628-2021;329;680;33.6966;1.9913;31.5351;42.027;100;-3.40E+38;3.40E+38
330;QUC 4637-2021;330;670;33.7766;0.8983;32.5218;37.1313;100;-3.40E+38;3.40E+38
331;QUC 3528-2017;331;660;31.6261;0.4763;30.8706;33.4913;100;-3.40E+38;3.40E+38
332;QUC 4543-2021;332;670;32.957;1.2035;31.6089;38.7848;100;-3.40E+38;3.40E+38
333;QUC 3328-2019  ;333;680;33.2529;1.7849;31.4404;41.7745;100;-3.40E+38;3.40E+38
334;QUC 3423-2020;334;676;33.0115;1.7788;31.4953;45.6114;100;-3.40E+38;3.40E+38
335;QUC 4542-2021;335;670;35.0207;1.6952;33.2912;45.3404;100;-3.40E+38;3.40E+38
336;QUC 3536-2022;336;680;33.9775;1.4152;32.4118;41.9114;100;-3.40E+38;3.40E+38
337;QUC 3530-2022;337;680;33.7422;1.3732;32.0937;40.3945;100;-3.40E+38;3.40E+38
338;QUC 3214-2020;338;670;35.0852;0.8548;33.4666;39.4173;100;-3.40E+38;3.40E+38
339;QUC 3224-2020;339;660;35.0545;1.7432;32.9018;42.1951;100;-3.40E+38;3.40E+38
340;QUC 3594-2017  ;340;660;33.6638;1.4659;32.1054;39.6316;100;-3.40E+38;3.40E+38
341;QUC 3501-2020;341;660;33.2745;1.514;31.5881;39.5042;100;-3.40E+38;3.40E+38
342;QUC 4465-2021;342;660;32.8203;0.8586;31.8532;38.1494;100;-3.40E+38;3.40E+38
343;QUC 3590-2020;343;660;32.9658;1.2521;31.8291;42.4321;100;-3.40E+38;3.40E+38
344;QUC 3417-2020;344;670;32.9177;0.8822;31.6218;36.8933;100;-3.40E+38;3.40E+38
345;QUC 3593-2020;345;680;34.9933;2.0987;32.9204;45.42;100;-3.40E+38;3.40E+38
346;QUC 3555-2020;346;655;36.5251;2.1259;33.7194;45.2989;100;-3.40E+38;3.40E+38
347;QUC 3559-2020;347;619;40.0639;1.9565;35.8915;45.4221;100;-3.40E+38;3.40E+38
348;QUC 3422-2020;348;557;41.8138;2.254;36.1943;45.7109;100;-3.40E+38;3.40E+38
349;QUC 3636-2020;349;632;39.9955;1.8218;36.5279;45.6905;100;-3.40E+38;3.40E+38
350;QUC 3573-2020;350;623;40.9728;2.187;36.7932;45.6897;100;-3.40E+38;3.40E+38
351;QUC 3492-2018;351;660;39.3233;1.3145;35.7183;43.105;100;-3.40E+38;3.40E+38
352;QUC 4558-2021;352;646;40.9585;1.7511;38.0363;45.6836;100;-3.40E+38;3.40E+38
353;QUC 3616-2020;353;638;41.1015;1.6309;37.69;45.6567;100;-3.40E+38;3.40E+38
354;QUC 3609-2020;354;601;42.283;1.6305;37.3068;45.7123;100;-3.40E+38;3.40E+38
355;QUC 3535-2022;355;668;37.1455;1.674;34.8397;45.1734;100;-3.40E+38;3.40E+38
356;QUC 3502-2020;356;680;37.9948;1.3159;35.4737;45.6051;100;-3.40E+38;3.40E+38
357;QUC 3586-2020;357;667;38.1545;1.5205;35.5387;45.1806;100;-3.40E+38;3.40E+38
358;QUC 3409-2020;358;660;36.0767;1.1643;34.5652;44.3989;100;-3.40E+38;3.40E+38
359;QUC 3679-2016;359;660;34.1969;0.9607;33.0764;39.7052;100;-3.40E+38;3.40E+38
360;QUC 4595-2021;360;660;35.6738;1.3748;34.1133;44.4472;100;-3.40E+38;3.40E+38
361;QUC 3859-2021;361;660;36.9207;1.417;34.658;43.7535;100;-3.40E+38;3.40E+38
362;QUC 4459-2021;362;660;34.0266;0.94;32.7257;37.5341;100;-3.40E+38;3.40E+38
363;QUC 3313-2019;363;670;35.5763;0.8508;34.0469;38.9616;100;-3.40E+38;3.40E+38
364;QUC 3411-2020;364;680;34.6862;1.1705;32.8768;38.239;100;-3.40E+38;3.40E+38
365;QUC 3678-2020;365;680;34.2421;0.9718;32.6613;37.7643;100;-3.40E+38;3.40E+38
366;QUC 3209-2020;366;680;35.1545;1.3859;33.1657;39.5388;100;-3.40E+38;3.40E+38
367;QUC 3522-2022;367;680;33.8912;1.3501;32.56;41.549;100;-3.40E+38;3.40E+38
368;QUC 3634-2020;368;680;35.4086;0.9448;33.0169;38.5551;100;-3.40E+38;3.40E+38
369;QUC 3669-2020;369;670;34.7914;0.9238;33.335;39.1608;100;-3.40E+38;3.40E+38
370;QUC 3401-2020;370;660;33.8771;0.8205;32.5119;39.4389;100;-3.40E+38;3.40E+38
371;QUC 4425-2021;371;670;33.7468;0.8835;32.5813;39.4702;100;-3.40E+38;3.40E+38
372;QUC 3513-2020;372;680;33.4924;1.0163;32.2912;38.697;100;-3.40E+38;3.40E+38
373;QUC 3315-2019;373;680;33.641;0.8046;32.5173;37.4392;100;-3.40E+38;3.40E+38
374;QUC 3596-2020;374;680;32.9204;0.6872;32.1249;37.0476;100;-3.40E+38;3.40E+38
375;QUC 4222-2021;375;680;33.6373;0.8217;32.5543;37.1661;100;-3.40E+38;3.40E+38
376;QUC 4255-2021;376;680;33.2329;0.4407;32.4424;35.0062;100;-3.40E+38;3.40E+38
377;QUC 3546-2022;377;680;32.3049;0.8272;31.6469;36.955;100;-3.40E+38;3.40E+38
378;QUC 3606-2020;378;680;33.6806;0.8349;32.2158;39.2261;100;-3.40E+38;3.40E+38
379;QUC 3582-2020;379;680;32.8941;0.2753;32.1844;34.0956;100;-3.40E+38;3.40E+38
380;QUC 4541-2021;380;670;33.6904;0.5989;31.944;35.3271;100;-3.40E+38;3.40E+38
381;QUC 3661-2020;381;660;34.7334;0.7259;33.3399;38.3446;100;-3.40E+38;3.40E+38
382;QUC 3509-2017 ;382;670;33.4291;0.883;32.1193;36.3886;100;-3.40E+38;3.40E+38
383;QUC 3301-2019;383;680;34.1888;0.9876;32.5131;38.6127;100;-3.40E+38;3.40E+38
384;QUC 3555-2017  ;384;680;33.8856;1.0513;32.6028;42.12;100;-3.40E+38;3.40E+38
385;QUC 3406-2020;385;680;35.4815;0.6887;34.1303;38.2364;100;-3.40E+38;3.40E+38
386;QUC 3544-2020;386;680;36.0765;1.0191;34.3244;40.052;100;-3.40E+38;3.40E+38
387;QUC 4614-2021;387;680;37.0802;1.03;35.565;43.9534;100;-3.40E+38;3.40E+38
388;QUC 3635-2020;388;670;35.1056;0.8321;33.5502;37.8666;100;-3.40E+38;3.40E+38
389;QUC 3448-2017;389;660;34.331;0.5887;33.0927;38.2084;100;-3.40E+38;3.40E+38
390;QUC 3425-2020;390;654;40.2442;1.6019;37.0892;45.464;100;-3.40E+38;3.40E+38
391;QUC 4323-2021;391;651;39.4201;1.636;36.4067;45.6448;100;-3.40E+38;3.40E+38
392;QUC 3588-2020;392;660;38.1943;1.4433;35.7746;44.6313;100;-3.40E+38;3.40E+38
393;QUC 3547-2022;393;660;37.6997;1.1951;35.7337;42.1896;100;-3.40E+38;3.40E+38
394;QUC 4546-2021;394;646;40.747;1.4685;37.5841;45.7105;100;-3.40E+38;3.40E+38
395;QUC 3614-2020;395;672;38.3716;1.3854;36.5515;45.6932;100;-3.40E+38;3.40E+38
396;QUC 3528-2017  ;396;669;35.291;2.1754;33.1461;45.3079;100;-3.40E+38;3.40E+38
397;QUC 3448-2017  ;397;637;39.0282;2.0906;34.8318;45.5159;100;-3.40E+38;3.40E+38
398;QUC 3639-2020;398;619;39.9841;1.8672;37.2325;45.7004;100;-3.40E+38;3.40E+38
